"ID_CONVENIO";"CD_PLANO_TRABALHO";"ID_SITUACAO_CONVENIO";"SITUACAO";"NUMERO_PROPOSTA";"NUMERO_PLANO";"NUMERO_CONVENIO";"NUMERO_SIAFI";"CODIGO_ORGAO";"ORGAO_SIGLA";"MUNICIPIO";"CNPJ_PROPONENTE";"RAZAO_SOCIAL_PROPONENTE";"SITUACAO_CAGEC";"DATA_PUBLICACAO";"DATA_INICIO";"DATA_TERMINO";"VALOR_CONCEDENTE";"VALOR_PARLAMENTAR";"ID_STATUS_CONVENIO";"STATUS_CONVENIO";"VALOR_DESPESA_EMPENHADA";"VALOR_DESPESA_PAGA";"TEMPO_ANALISE_TECNICA_CONTINUO";"TEMPO_ANALISEJURIDICA_CONTINUO";"TEMPO_A_ENCAMINHADOR_CONTINUO"
166048;1100700;3;Instrumento Jurídico;"003559/2026";"002441/2026";"1481003942/2026";"9516929";1481;SEDESE;SANTO ANTONIO DO MONTE;"16870974000166";MUNICIPIO DE SANTO ANTONIO DO MONTE;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;100300;15;VIGENTE;0;100300;"1 DIA(S), 1 HORA(S), 24 MINUTO(S)";;
165907;1100567;3;Instrumento Jurídico;"001416/2026";"000920/2026";"1261003642/2026";"9516805";1261;SEE;OLIMPIO NORONHA;"18188276000100";MUNICIPIO DE OLIMPIO NORONHA;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';250000;0;15;VIGENTE;0;250000;"0 DIA(S), 0 HORA(S), 3 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 17 HORA(S), 10 MINUTO(S)"
166027;1100693;3;Instrumento Jurídico;"004052/2026";"003017/2026";"1481003482/2026";"9516911";1481;SEDESE;INCONFIDENTES;"18028829000168";MUNICIPIO DE INCONFIDENTES;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;50000;15;VIGENTE;0;50000;"1 DIA(S), 0 HORA(S), 28 MINUTO(S)";;
166318;1100706;3;Instrumento Jurídico;"001119/2026";"000880/2026";"1481003737/2026";"9516939";1481;SEDESE;PRATINHA;"18585570000156";MUNICIPIO DE PRATINHA;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;50000;15;VIGENTE;0;50000;"0 DIA(S), 20 HORA(S), 35 MINUTO(S)";;"0 DIA(S), 1 HORA(S), 33 MINUTO(S)"
165980;1100654;3;Instrumento Jurídico;"002330/2026";"001557/2026";"1261003668/2026";"9516875";1261;SEE;JAPONVAR;"01612476000146";MUNICIPIO DE JAPONVAR;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';500000;0;15;VIGENTE;0;500000;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 1 HORA(S), 37 MINUTO(S)"
165988;1100657;3;Instrumento Jurídico;"006140/2026";"004667/2026";"1491003844/2026";"9516882";1491;SEGOV;BALDIM;"18116129000125";MUNICIPIO DE BALDIM;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-11 00:00:00.000000';0;250000;15;VIGENTE;0;250000;"2 DIA(S), 5 HORA(S), 20 MINUTO(S)";;
165941;1100583;3;Instrumento Jurídico;"001684/2026";"001030/2026";"1261003254/2026";"9516840";1261;SEE;SANTANA DO PARAISO;"38515573000120";MUNICIPIO DE SANTANA DO PARAISO;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';2894152.5;0;15;VIGENTE;0;2894152.5;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"2 DIA(S), 12 HORA(S), 40 MINUTO(S)"
166191;1100809;3;Instrumento Jurídico;"001859/2026";"001237/2026";"1371003427/2026";"9517018";1371;SEMAD;CARATINGA;"18334268000125";MUNICIPIO DE CARATINGA;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"4 DIA(S), 5 HORA(S), 56 MINUTO(S)";;"0 DIA(S), 6 HORA(S), 4 MINUTO(S)"
165990;1100658;3;Instrumento Jurídico;"004583/2026";"004828/2026";"1491003846/2026";"9516884";1491;SEGOV;POCO FUNDO;"18242792000176";MUNICIPIO DE POCO FUNDO;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-11 00:00:00.000000';0;247103;15;VIGENTE;0;247103;"2 DIA(S), 4 HORA(S), 18 MINUTO(S)";;
166003;1100666;3;Instrumento Jurídico;"002966/2026";"001921/2026";"1491003958/2026";"9516898";1491;SEGOV;POCO FUNDO;"18242792000176";MUNICIPIO DE POCO FUNDO;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';0;400000;15;VIGENTE;0;400000;"4 DIA(S), 21 HORA(S), 8 MINUTO(S)";;
165959;1100610;3;Instrumento Jurídico;"006176/2026";"004623/2026";"1491003694/2026";"9516855";1491;SEGOV;TARUMIRIM;"18338855000192";MUNICIPIO DE TARUMIRIM;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';714012.75;0;15;VIGENTE;0;714012.75;"0 DIA(S), 22 HORA(S), 33 MINUTO(S)";"0 DIA(S), 0 HORA(S), 55 MINUTO(S)";"0 DIA(S), 18 HORA(S), 18 MINUTO(S)"
166092;1100741;3;Instrumento Jurídico;"001794/2026";"001341/2026";"1481003618/2026";"9516958";1481;SEDESE;SAO GOTARDO;"18602037000155";MUNICIPIO DE SAO GOTARDO;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;99100;15;VIGENTE;0;99100;"6 DIA(S), 13 HORA(S), 12 MINUTO(S)";;"0 DIA(S), 1 HORA(S), 21 MINUTO(S)"
165922;1100592;3;Instrumento Jurídico;"001865/2026";"002994/2026";"1261003660/2026";"9516819";1261;SEE;URUCUIA;"25223850000180";MUNICIPIO DE URUCUIA;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';250000;0;15;VIGENTE;0;250000;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 17 HORA(S), 7 MINUTO(S)"
165984;1100676;3;Instrumento Jurídico;"006122/2026";"004859/2026";"1491003834/2026";"9516879";1491;SEGOV;DOM CAVATI;"18080283000194";MUNICIPIO DE DOM CAVATI;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;295000;15;VIGENTE;0;295000;"2 DIA(S), 7 HORA(S), 19 MINUTO(S)";;
165914;1100570;3;Instrumento Jurídico;"005715/2026";"003641/2026";"1261003268/2026";"9516811";1261;SEE;CAJURI;"18132456000170";MUNICIPIO DE CAJURI;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';250000;0;15;VIGENTE;0;250000;"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"2 DIA(S), 13 HORA(S), 47 MINUTO(S)"
165996;1100681;3;Instrumento Jurídico;"002416/2026";"001666/2026";"1491003472/2026";"9516890";1491;SEGOV;JOAO PINHEIRO;"16930299000113";MUNICIPIO DE JOAO PINHEIRO;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-17 00:00:00.000000';0;86500;15;VIGENTE;0;86500;"9 DIA(S), 12 HORA(S), 45 MINUTO(S)";;
166044;1100715;3;Instrumento Jurídico;"006025/2026";"004436/2026";"1451003931/2026";"9516925";1451;SEJUSP;VARGINHA;"18240119000105";MUNICIPIO DE VARGINHA;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;150000;15;VIGENTE;0;150000;"8 DIA(S), 5 HORA(S), 52 MINUTO(S)";;
165972;1100651;3;Instrumento Jurídico;"006023/2026";"004320/2026";"1221003587/2026";"9516867";1221;SEDE;MURIAE;"17947581000176";MUNICIPIO DE MURIAE;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2029-06-21 00:00:00.000000';1000000;0;15;VIGENTE;0;840474.27;"8 DIA(S), 11 HORA(S), 34 MINUTO(S)";;"0 DIA(S), 12 HORA(S), 35 MINUTO(S)"
166114;1100746;3;Instrumento Jurídico;"002824/2026";"002172/2026";"1481002764/2026";"9516972";1481;SEDESE;ARAPONGA;"18132167000171";MUNICIPIO DE ARAPONGA;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;100000;15;VIGENTE;0;100000;"1 DIA(S), 20 HORA(S), 4 MINUTO(S)";;
165956;1100609;3;Instrumento Jurídico;"002230/2026";"001441/2026";"1261003646/2026";"9516852";1261;SEE;MATHIAS LOBATO;"18332619000169";MUNICIPIO DE MATHIAS LOBATO;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';1000000;0;15;VIGENTE;0;1000000;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 0 MINUTO(S)";"0 DIA(S), 0 HORA(S), 17 MINUTO(S)"
165999;1100682;3;Instrumento Jurídico;"004350/2026";"002220/2026";"1491003451/2026";"9516893";1491;SEGOV;ITAJUBA;"18025940000109";MUNICIPIO DE ITAJUBA;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2027-06-22 00:00:00.000000';0;99700;15;VIGENTE;0;99700;"4 DIA(S), 14 HORA(S), 47 MINUTO(S)";;
165954;1100608;3;Instrumento Jurídico;"000938/2026";"000621/2026";"1261003442/2026";"9516850";1261;SEE;MARAVILHAS;"18313841000114";MUNICIPIO DE MARAVILHAS;Irregular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';360612.5;0;15;VIGENTE;0;360612.5;"0 DIA(S), 0 HORA(S), 2 MINUTO(S)";"0 DIA(S), 0 HORA(S), 1 MINUTO(S)";"0 DIA(S), 9 HORA(S), 0 MINUTO(S)"
166001;1100665;3;Instrumento Jurídico;"005479/2026";"003637/2026";"1481003556/2026";"9516895";1481;SEDESE;CACHOEIRA DE MINAS;"18675959000192";MUNICIPIO DE CACHOEIRA DE MINAS;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';0;250000;15;VIGENTE;0;250000;"0 DIA(S), 21 HORA(S), 39 MINUTO(S)";;
166957;1101396;3;Instrumento Jurídico;"003201/2026";"004572/2026";"1261003869/2026";"9517636";1261;SEE;ANDRADAS;"17884412000134";MUNICIPIO DE ANDRADAS;Regular;TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2026-06-23 00:00:00.000000';TIMESTAMP '2028-06-21 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"0 DIA(S), 20 HORA(S), 19 MINUTO(S)";;
165806;1100496;3;Instrumento Jurídico;"003397/2026";"004134/2026";"1451003598/2026";"9516736";1451;SEJUSP;BONFINOPOLIS DE MINAS;"18125138000182";MUNICIPIO DE BONFINOPOLIS DE MINAS;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"12 DIA(S), 1 HORA(S), 4 MINUTO(S)";;
165731;1100471;3;Instrumento Jurídico;"006045/2026";"004657/2026";"1271003772/2026";"9516700";1271;SECULT;MATIAS BARBOSA;"18338194000103";MUNICIPIO DE MATIAS BARBOSA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;156000;15;VIGENTE;0;156000;"7 DIA(S), 3 HORA(S), 22 MINUTO(S)";;
165764;1100507;3;Instrumento Jurídico;"003104/2026";"002001/2026";"1481003839/2026";"9516718";1481;SEDESE;SAO JOAO BATISTA DO GLORIA;"18241778000158";MUNICIPIO DE SAO JOAO BATISTA DO GLORIA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;315000;15;VIGENTE;0;315000;"4 DIA(S), 18 HORA(S), 48 MINUTO(S)";;
165900;1100544;3;Instrumento Jurídico;"003793/2026";"002042/2026";"1481003487/2026";"9516797";1481;SEDESE;CANDEIAS;"17888090000100";MUNICIPIO DE CANDEIAS;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;100000;15;VIGENTE;0;100000;"1 DIA(S), 14 HORA(S), 18 MINUTO(S)";;
165840;1100530;3;Instrumento Jurídico;"003333/2026";"004270/2026";"1451003919/2026";"9516763";1451;SEJUSP;RAUL SOARES;"18836965000184";MUNICIPIO DE RAUL SOARES;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;350000;15;VIGENTE;0;350000;"10 DIA(S), 3 HORA(S), 44 MINUTO(S)";;
165867;1100552;3;Instrumento Jurídico;"006123/2026";"004877/2026";"1301003951/2026";"9516778";1301;SEINFRA;SAO SEBASTIAO DO ANTA;"01613123000160";MUNICIPIO DE SAO SEBASTIAO DO ANTA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;500000;15;VIGENTE;0;500000;"2 DIA(S), 5 HORA(S), 41 MINUTO(S)";;
165872;1100554;3;Instrumento Jurídico;"006339/2026";"004843/2026";"1301003945/2026";"9516780";1301;SEINFRA;CAETE;"18302299000102";MUNICIPIO DE CAETE;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;690000;15;VIGENTE;0;690000;"2 DIA(S), 22 HORA(S), 54 MINUTO(S)";;
165813;1100522;3;Instrumento Jurídico;"004026/2026";"004463/2026";"1451003682/2026";"9516742";1451;SEJUSP;PEDRALVA;"18025973000140";MUNICIPIO DE PEDRALVA;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;150000;15;VIGENTE;0;150000;"8 DIA(S), 0 HORA(S), 53 MINUTO(S)";;
165729;1100469;3;Instrumento Jurídico;"002901/2026";"004456/2026";"1271003763/2026";"9516698";1271;SECULT;PAULA CANDIDO;"17763715000107";MUNICIPIO DE PAULA CANDIDO;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;100000;15;VIGENTE;0;100000;"10 DIA(S), 8 HORA(S), 4 MINUTO(S)";;
165865;1100551;3;Instrumento Jurídico;"006097/2026";"004878/2026";"1301003943/2026";"9516777";1301;SEINFRA;SALTO DA DIVISA;"18347401000188";MUNICIPIO DE SALTO DA DIVISA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"2 DIA(S), 5 HORA(S), 53 MINUTO(S)";;
165791;1100512;3;Instrumento Jurídico;"005332/2026";"003714/2026";"1451002825/2026";"9516727";1451;SEJUSP;POMPEU;"18296681000142";MUNICIPIO DE POMPEU;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;160000;15;VIGENTE;0;160000;"15 DIA(S), 22 HORA(S), 57 MINUTO(S)";;
165829;1100526;3;Instrumento Jurídico;"004102/2026";"004281/2026";"1451003911/2026";"9516756";1451;SEJUSP;MARIANA;"18295303000144";MUNICIPIO DE MARIANA;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;100000;15;VIGENTE;0;100000;"4 DIA(S), 3 HORA(S), 48 MINUTO(S)";;
165818;1100499;3;Instrumento Jurídico;"004510/2026";"004138/2026";"1451003725/2026";"9516747";1451;SEJUSP;AGUA BOA;"18085563000195";MUNICIPIO DE AGUA BOA;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"13 DIA(S), 0 HORA(S), 55 MINUTO(S)";;
165800;1100517;3;Instrumento Jurídico;"005467/2026";"003720/2026";"1451003591/2026";"9516732";1451;SEJUSP;ITAJUBA;"18025940000109";MUNICIPIO DE ITAJUBA;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;250000;15;VIGENTE;0;250000;"12 DIA(S), 22 HORA(S), 6 MINUTO(S)";;
165801;1100518;3;Instrumento Jurídico;"005464/2026";"003964/2026";"1451003593/2026";"9516733";1451;SEJUSP;ITAJUBA;"18025940000109";MUNICIPIO DE ITAJUBA;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;150000;15;VIGENTE;0;150000;"13 DIA(S), 22 HORA(S), 5 MINUTO(S)";;
165749;1100489;3;Instrumento Jurídico;"004959/2026";"002986/2026";"1271003768/2026";"9516714";1271;SECULT;BETIM;"18715391000196";MUNICIPIO DE BETIM;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;250000;15;VIGENTE;0;250000;"12 DIA(S), 9 HORA(S), 29 MINUTO(S)";;
165879;1100559;3;Instrumento Jurídico;"005665/2026";"004791/2026";"1301003836/2026";"9516787";1301;SEINFRA;MIRABELA;"18017376000174";MUNICIPIO DE MIRABELA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;350000;15;VIGENTE;0;350000;"4 DIA(S), 0 HORA(S), 21 MINUTO(S)";;
165820;1100524;3;Instrumento Jurídico;"005633/2026";"003948/2026";"1451003739/2026";"9516749";1451;SEJUSP;BARAO DE COCAIS;"18317685000160";MUNICIPIO DE BARAO DE COCAIS;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;250000;15;VIGENTE;0;250000;"14 DIA(S), 23 HORA(S), 59 MINUTO(S)";;
165838;1100529;3;Instrumento Jurídico;"005243/2026";"004052/2026";"1451003918/2026";"9516761";1451;SEJUSP;CLARAVAL;"17894056000130";MUNICIPIO DE CLARAVAL;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"13 DIA(S), 23 HORA(S), 20 MINUTO(S)";;
165740;1100475;3;Instrumento Jurídico;"004979/2026";"003058/2026";"1271003301/2026";"9516704";1271;SECULT;ALFENAS;"18243220000101";MUNICIPIO DE ALFENAS;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;123973;15;VIGENTE;0;123973;"21 DIA(S), 5 HORA(S), 11 MINUTO(S)";;
165803;1100494;3;Instrumento Jurídico;"004904/2026";"004108/2026";"1451003595/2026";"9516734";1451;SEJUSP;TURVOLANDIA;"18712141000100";MUNICIPIO DE TURVOLANDIA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;100000;15;VIGENTE;0;100000;"12 DIA(S), 4 HORA(S), 9 MINUTO(S)";;
165844;1100534;3;Instrumento Jurídico;"005196/2026";"004717/2026";"1451003941/2026";"9516767";1451;SEJUSP;POTE;"18404970000118";MUNICIPIO DE POTE;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;180000;15;VIGENTE;0;180000;"2 DIA(S), 22 HORA(S), 7 MINUTO(S)";;
165747;1100487;3;Instrumento Jurídico;"005193/2026";"002841/2026";"1271003459/2026";"9516712";1271;SECULT;ERVALIA;"18133306000181";MUNICIPIO DE ERVALIA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;135000;15;VIGENTE;0;135000;"6 DIA(S), 2 HORA(S), 33 MINUTO(S)";;
165795;1100514;3;Instrumento Jurídico;"005164/2026";"003959/2026";"1451003582/2026";"9516729";1451;SEJUSP;PATOS DE MINAS;"18602011000107";MUNICIPIO DE PATOS DE MINAS;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;300000;15;VIGENTE;0;300000;"13 DIA(S), 5 HORA(S), 17 MINUTO(S)";;
165728;1100468;3;Instrumento Jurídico;"005528/2026";"003385/2026";"1271003782/2026";"9516697";1271;SECULT;CONTAGEM;"18715508000131";MUNICIPIO DE CONTAGEM;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-10-19 00:00:00.000000';0;115000;15;VIGENTE;0;115000;"16 DIA(S), 2 HORA(S), 16 MINUTO(S)";;
165796;1100515;3;Instrumento Jurídico;"002967/2026";"003698/2026";"1451003583/2026";"9516730";1451;SEJUSP;MARTINHO CAMPOS;"18315234000193";MUNICIPIO DE MARTINHO CAMPOS;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;100000;15;VIGENTE;0;100000;"23 DIA(S), 18 HORA(S), 49 MINUTO(S)";;
165721;1100445;3;Instrumento Jurídico;"003186/2026";"004814/2026";"1301003832/2026";"9516694";1301;SEINFRA;COLUNA;"18307397000124";MUNICIPIO DE COLUNA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-10 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"4 DIA(S), 0 HORA(S), 45 MINUTO(S)";;
165843;1100533;3;Instrumento Jurídico;"003036/2026";"004615/2026";"1451003924/2026";"9516766";1451;SEJUSP;SABARA;"18715441000135";MUNICIPIO DE SABARA;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2029-06-20 00:00:00.000000';0;150000;15;VIGENTE;0;150000;"3 DIA(S), 0 HORA(S), 57 MINUTO(S)";;
165836;1100528;3;Instrumento Jurídico;"004895/2026";"004093/2026";"1451003916/2026";"9516760";1451;SEJUSP;SANTO ANTONIO DO AMPARO;"18244335000110";MUNICIPIO DE SANTO ANTONIO DO AMPARO;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;300000;15;VIGENTE;0;0;"13 DIA(S), 5 HORA(S), 54 MINUTO(S)";;
165730;1100470;3;Instrumento Jurídico;"006114/2026";"004779/2026";"1271003770/2026";"9516699";1271;SECULT;IBIRITE;"18715490000178";MUNICIPIO DE IBIRITE;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;200000;15;VIGENTE;0;200000;"6 DIA(S), 2 HORA(S), 8 MINUTO(S)";;
165746;1100478;3;Instrumento Jurídico;"005073/2026";"002992/2026";"1271003420/2026";"9516708";1271;SECULT;CARMO DO CAJURU;"18291377000102";MUNICIPIO DE CARMO DO CAJURU;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;150000;15;VIGENTE;0;150000;"15 DIA(S), 13 HORA(S), 50 MINUTO(S)";;
165886;1100563;3;Instrumento Jurídico;"003732/2026";"002602/2026";"1301003929/2026";"9516794";1301;SEINFRA;SANTA JULIANA;"18140780000130";MUNICIPIO DE SANTA JULIANA;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;1700000;15;VIGENTE;0;1700000;"3 DIA(S), 23 HORA(S), 20 MINUTO(S)";;
165901;1100564;3;Instrumento Jurídico;"003517/2026";"002604/2026";"1481003023/2026";"9516798";1481;SEDESE;SAO TIAGO;"17749904000117";MUNICIPIO DE SAO TIAGO;Regular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2027-06-21 00:00:00.000000';0;86500;15;VIGENTE;0;86500;"1 DIA(S), 3 HORA(S), 28 MINUTO(S)";;
165724;1100467;3;Instrumento Jurídico;"004407/2026";"003802/2026";"1301001825/2026";"9516696";1301;SEINFRA;ITUMIRIM;"18244392000108";MUNICIPIO DE ITUMIRIM;Irregular;TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2026-06-22 00:00:00.000000';TIMESTAMP '2028-06-20 00:00:00.000000';0;300000;15;VIGENTE;0;300000;"3 DIA(S), 23 HORA(S), 37 MINUTO(S)";;
