contratoconvenio_saida;numero_empenho;data_registro_doc_empenho;razao_social_credor;cnpj_cpf_credor_formatado;unidade_orcamentaria_sigla;unidade_orcamentaria_codigo;unidade_orcamentaria_nome;elemento_despesa_codigo;elemento_despesa_descricao;item_despesa_codigo;item_despesa_descricao;fonte_recurso_codigo;fonte_recurso_descricao;valor_despesa_liquidada;valor_pago_processado;valor_pago_nao_processado
9407462;391;2023-12-26 00:00:00;CEAMI - REABILITACAO PARA A VIDA;03.744.116/0001-23;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;100149,99;0,0
9407464;469;2023-12-27 00:00:00;ISEPEM-INSTITUTO SOCIAL, EDUCACIONAL E DE PESQUISA DE MINAS GERAIS;03.687.756/0001-49;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;245000,0;0,0
9407464;472;2023-12-27 00:00:00;ISEPEM-INSTITUTO SOCIAL, EDUCACIONAL E DE PESQUISA DE MINAS GERAIS;03.687.756/0001-49;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;30000,0;0,0
9407465;6556;2023-12-28 00:00:00;PM JANUARIA;21.461.546/0001-10;FES;4291;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;1852834,98;0,0
9407470;6552;2023-12-28 00:00:00;IRMANDADE DE NOSSA SENHORA DA SAUDE;20.081.238/0001-04;FES;4291;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;1339610,7;0,0
9407471;2671;2023-12-27 00:00:00;PM CAMPINA VERDE;18.457.291/0001-07;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;300000,0;0,0;300000,0
9407472;902;2023-12-27 00:00:00;ASSOCIACAO RECREATIVA ESCOLA DE SAMBA INOCENTES DE SANTA TEREZA;06.282.278/0001-85;SECULT;1271;SECRETARIA DE ESTADO DE CULTURA E TURISMO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407473;793;2023-12-27 00:00:00;PM SENADOR JOSE BENTO;18.675.926/0001-42;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;245000,0;0,0
9407474;6546;2023-12-27 00:00:00;FUNDACAO DE DESENVOLVIMENTO DA PESQUISA;18.720.938/0001-41;FES;4291;FUNDO ESTADUAL DE SAUDE;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;3475680,1;0,0
9407475;797;2023-12-27 00:00:00;PM SAO GERALDO DA PIEDADE;18.307.470/0001-68;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;5000000,0;0,0
9407476;800;2023-12-27 00:00:00;PM DIVINOPOLIS;18.291.351/0001-64;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;1820000,0;0,0
9407477;2681;2023-12-27 00:00:00;PM CAPELA NOVA;19.259.951/0001-08;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;0,0;0,0
9407478;792;2023-12-27 00:00:00;PM SIMONESIA;18.385.120/0001-10;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;1200000,0;0,0
9407479;1361;2023-12-27 00:00:00;APAE DE LAMBARI;21.404.397/0001-57;FEAS;4251;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;0,0;84615,63;0,0
9407480;801;2023-12-27 00:00:00;PM CAMPO BELO;18.659.334/0001-37;SEINFRA;1301;SECRETARIA DE ESTADO DE INFRAESTRUTURA, MOBILIDADE E PARCERIAS;42;AUXILIOS;1;AUXILIOS;32;EXPLORACAO DE RECURSOS MINERAIS;0,0;500000,0;0,0
9407481;294;2023-12-27 00:00:00;PM DURANDE;66.232.547/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;229369,38;0,0
9407482;2682;2023-12-27 00:00:00;PM IBERTIOGA;18.094.839/0001-00;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;130986,9;0,0;130986,9
9407483;300;2023-12-27 00:00:00;PM LADAINHA;18.404.863/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;242731,7;0,0
9407484;293;2023-12-27 00:00:00;ASSOCIACAO MINEIRA DO PARADESPORTO - AMPADESPORTO;29.335.005/0001-57;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;0,0;0,0
9407485;412;2023-12-26 00:00:00;INSTITUTO EM PROL DO DESENVOLVIMENTO INTEGRADO E PLURAL DAS COMUNIDADE;34.607.687/0001-40;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407490;535;2023-12-27 00:00:00;PM DIAMANTINA;17.754.136/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;1990000,0;0,0
9407491;532;2023-12-27 00:00:00;PM BOCAIUVA;18.803.072/0001-32;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;336600,0;0,0
9407492;531;2023-12-27 00:00:00;PM SALINAS;24.359.333/0001-70;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;596984,93;0,0
9407494;533;2023-12-27 00:00:00;PM GUANHAES;18.307.439/0001-27;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;1054700,0;0,0
9407495;392;2023-12-26 00:00:00;ONG JUVENTUDE COM ATITUDE - JUCA - CONTAGEM;09.184.794/0001-65;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;1200000,0;0,0
9407496;398;2023-12-26 00:00:00;PM CAPIM BRANCO;18.314.617/0001-47;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;41;CONTRIBUICOES;1;CONTRIBUICOES;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;750000,0;0,0
9407497;306;2023-12-27 00:00:00;PM SERRA AZUL DE MINAS;18.303.230/0001-95;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407498;2683;2023-12-27 00:00:00;PM ANTONIO CARLOS;18.094.763/0001-04;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;338206,47;0,0;338206,47
9407499;429;2023-12-26 00:00:00;ASSOCIACAO DOS PEQ PROD RURAIS DA REGIAO DE FURADO DO PEIXE;74.126.277/0001-00;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;88623,86;0,0
9407500;476;2023-12-27 00:00:00;PM BUGRE;01.613.126/0001-02;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;800000,0;0,0
9407501;419;2023-12-26 00:00:00;CENTRO CULTURAL DONA ANTONIA;08.279.756/0001-23;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;150000,0;0,0
9407502;311;2023-12-27 00:00:00;PM CATUGI;26.218.636/0001-06;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407503;479;2023-12-27 00:00:00;ASSOCIACAO ZEIZA DOJO;24.313.258/0001-06;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;109960,71;0,0
9407503;480;2023-12-27 00:00:00;ASSOCIACAO ZEIZA DOJO;24.313.258/0001-06;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89401,22;0,0
9407504;1360;2023-12-27 00:00:00;APAE DE FLORESTAL;00.215.385/0001-04;FEAS;4251;FUNDO ESTADUAL DE ASSISTENCIA SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;71;RECURSOS DO FUNDO ESTADUAL DE ERRADICACAO DA MISERIA;0,0;112820,83;0,0
9407505;442;2023-12-27 00:00:00;PM NINHEIRA;01.612.495/0001-72;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;550000,0;0,0
9407506;471;2023-12-27 00:00:00;PM CAMPINA VERDE;18.457.291/0001-07;SEAPA;1231;SECRETARIA DE ESTADO DE AGRICULTURA, PECUARIA E ABASTECIMENTO;41;CONTRIBUICOES;1;CONTRIBUICOES;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;330000,0;0,0
9407507;445;2023-12-27 00:00:00;PM JOAO PINHEIRO;16.930.299/0001-13;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;300000,0;0,0
9407509;453;2023-12-27 00:00:00;ASSOCIACAO MINEIRA DE EDUCACAO CONTINUADA ASMEC;05.263.848/0001-27;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;180000,0;0,0
9407510;503;2023-12-27 00:00:00;PM CONCEICAO DAS ALAGOAS;18.428.854/0001-39;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;400000,0;0,0
9407514;2679;2023-12-27 00:00:00;PM NOVA ERA;16.819.831/0001-20;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;88180,63;0,0;88180,63
9407515;443;2023-12-27 00:00:00;PM MERCES;17.744.442/0001-45;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;500000,0;0,0
9407517;401;2023-12-26 00:00:00;AGENCIA NACIONAL DE DES E RECURSOS ASSISTENCIAIS DO POVO CIGANO;32.023.907/0001-62;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;100000,0;0,0
9407518;424;2023-12-26 00:00:00;CENTRO DE TECNOLOGIAS ALTERNATIVAS DA ZONA DA MATA;20.323.796/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;87533,77;0,0
9407518;425;2023-12-26 00:00:00;CENTRO DE TECNOLOGIAS ALTERNATIVAS DA ZONA DA MATA;20.323.796/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;12455,4;0,0
9407519;478;2023-12-27 00:00:00;PM PARACATU;18.278.051/0001-45;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;250000,0;0,0
9407520;475;2023-12-27 00:00:00;INSTITUTO ASSISTENCIAL PLURIVIDAS;30.269.950/0001-87;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;341622,7;0,0
9407522;420;2023-12-26 00:00:00;LIGA DESP. DE CONSELHEIRO LAFAIETE;18.381.392/0001-41;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;320000,0;0,0
9407523;418;2023-12-26 00:00:00;INSTITUTO GALO;35.777.212/0001-64;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407524;415;2023-12-26 00:00:00;FUNDACAO OASIS;01.030.958/0001-98;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407525;513;2023-12-27 00:00:00;PM ALTO JEQUITIBA;18.392.506/0001-59;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;300000,0;0,0
9407526;2684;2023-12-27 00:00:00;PM SANTANA DO JACARE;17.888.116/0001-01;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;218724,53;0,0
9407527;402;2023-12-26 00:00:00;ASSOCIACAO DA ESCOLINHA DE FUTEBOL DO MUNIC.FRANCISCO SA;08.646.303/0001-98;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;17950,0;0,0
9407527;405;2023-12-26 00:00:00;ASSOCIACAO DA ESCOLINHA DE FUTEBOL DO MUNIC.FRANCISCO SA;08.646.303/0001-98;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;82050,0;0,0
9407528;474;2023-12-27 00:00:00;CENTRO DE TECNOLOGIAS ALTERNATIVAS DA ZONA DA MATA;20.323.796/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;71728,04;0,0
9407528;477;2023-12-27 00:00:00;CENTRO DE TECNOLOGIAS ALTERNATIVAS DA ZONA DA MATA;20.323.796/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;58271,83;0,0
9407529;307;2023-12-27 00:00:00;PM ARAPONGA;18.132.167/0001-71;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407530;473;2023-12-27 00:00:00;ASSOCIACAO MINEIRA DE DEFESA DOS DIREITOS DOS AUTISTAS AMDDA;11.814.815/0001-20;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407531;466;2023-12-27 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;00.909.916/0001-69;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89567,8;0,0
9407535;510;2023-12-27 00:00:00;PM GRUPIARA;17.827.858/0001-27;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;300000,0;0,0
9407536;422;2023-12-26 00:00:00;ABRACO ASSOCIACAO BRASILEIRA COMUNITARIA PARA A PREVENCAO DO ABUSO DE;25.572.199/0001-53;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;98800,0;0,0
9407537;2673;2023-12-27 00:00:00;PM JABOTICATUBAS;18.715.417/0001-04;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;200000,0;0,0;200000,0
9407538;284;2023-12-26 00:00:00;PM SAO JOSE DO JACURI;18.409.201/0001-02;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;60;RECURSOS DIRETAMENTE ARRECADADOS;0,0;250000,0;0,0
9407539;414;2023-12-26 00:00:00;FRENTE DE APOIO AO MENOR-FAM;19.125.723/0001-45;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;90000,0;0,0
9407541;305;2023-12-27 00:00:00;PM INDIANOPOLIS;18.259.390/0001-84;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;132543,29;0,0
9407542;299;2023-12-27 00:00:00;PM FRUTA DE LEITE;01.612.483/0001-48;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;232963,45;0,0
9407543;439;2023-12-27 00:00:00;INSTITUTO SOCIAL MAIS VIVO;21.171.012/0001-59;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;89997,21;0,0
9407545;428;2023-12-26 00:00:00;ASSOCIACAO DE PAIS E AMIGOS DOS EXCEPCIONAIS;20.067.328/0001-32;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;150000,0;0,0
9407546;516;2023-12-27 00:00:00;PM MATIPO;18.385.104/0001-27;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;560000,0;0,0
9407548;518;2023-12-27 00:00:00;PM BUGRE;01.613.126/0001-02;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;300000,0;0,0
9407549;2674;2023-12-27 00:00:00;PM UBERABA;18.428.839/0001-90;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;84192,66;0,0
9407550;464;2023-12-27 00:00:00;CARITAS DIOCESANA DE ARACUAI;20.817.755/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;43;SUBVENCOES SOCIAIS;1;SUBVENCOES SOCIAIS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;15000,0;0,0
9407550;467;2023-12-27 00:00:00;CARITAS DIOCESANA DE ARACUAI;20.817.755/0001-90;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;85000,0;0,0
9407551;520;2023-12-27 00:00:00;PM BIAS FORTES;18.094.771/0001-50;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;300000,0;0,0
9407552;468;2023-12-27 00:00:00;EXITUS INSTITUTO SOCIOAMBIENTAL;09.455.869/0001-03;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;99907,33;0,0
9407553;283;2023-12-26 00:00:00;PM FREI LAGONEGRO;01.615.008/0001-25;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;38;TRANSFERENCIAS DA UNIAO VINCULADOS AO ESPORTE;0,0;79033,01;0,0
9407554;406;2023-12-26 00:00:00;ASS COM DAS MULHERES QUILOMBOLAS DA COM DE SAO SEBASTIAO E ADJACENCIAS;30.060.247/0001-64;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;10;RECURSOS ORDINARIOS - RECURSOS NAO VINCULADOS DE IMPOSTOS;0,0;88623,86;0,0
9407556;393;2023-12-26 00:00:00;PM JOAO MONLEVADE;18.401.059/0001-57;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;284700,0;0,0
9407557;2675;2023-12-27 00:00:00;PM CONCEICAO DA BARRA DE MINAS;18.557.587/0001-08;SEGOV;1491;SECRETARIA DE ESTADO DE GOVERNO;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;87737,0;0,0
9407558;515;2023-12-27 00:00:00;PM UBERLANDIA;18.431.312/0001-15;SEDESE;1481;SECRETARIA DE ESTADO DE DESENVOLVIMENTO SOCIAL;42;AUXILIOS;1;AUXILIOS;15;RECURSOS ORDINARIOS - OUTROS RECURSOS NAO VINCULADOS;0,0;400000,0;0,0
